id,ano,dept,municipio,presuntoRes,desPresuntoRes,num
342662,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342663,2001,Cesar,VALLEDUPAR,Desconocido,No aplica,1
342664,2001,Cesar,VALLEDUPAR,Desconocido,No aplica,1
342665,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342666,2001,Antioquia,MEDELL?N,Guerrilla,ELN,1
342667,2001,Santander,BUCARAMANGA,Guerrilla,ELN,1
342668,2001,Santander,MATANZA,Guerrilla,ELN,1
342669,2001,Huila,TERUEL,Guerrilla,FARC,1
342670,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342671,2001,Antioquia,YARUMAL,Guerrilla,No Identificada,1
342674,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342675,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342676,2001,Huila,TERUEL,Guerrilla,FARC,1
342678,2001,Antioquia,CAREPA,Desconocido,No aplica,1
342679,2001,Norte de Santander,TIB?,Guerrilla,ELN,1
342680,2001,Casanare,YOPAL,Guerrilla,ELN,1
342681,2001,Antioquia,EL SANTUARIO,Guerrilla,ELN,1
342682,2001,Cesar,EL COPEY,Guerrilla,ELN,1
342683,2001,Cesar,EL COPEY,Guerrilla,ELN,1
342685,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342686,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342687,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342688,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342689,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342690,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342691,2001,Cauca,CALOTO,Guerrilla,No Identificada,1
342692,2001,Antioquia,COCORN?,Desconocido,No aplica,1
342693,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342694,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342695,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342696,2001,La Guajira,URUMITA,Guerrilla,FARC,1
342697,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342698,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342699,2001,La Guajira,VILLANUEVA,Guerrilla,No Identificada,1
342700,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342701,2001,Cundinamarca,FACATATIV?,Guerrilla,FARC,1
342702,2001,Cundinamarca,GIRARDOT,Guerrilla,FARC,1
342703,2001,Cesar,EL COPEY,Guerrilla,ELN,1
342704,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342705,2001,La Guajira,URUMITA,Guerrilla,ELN,17
342707,2001,Antioquia,TOLEDO,Guerrilla,FARC,1
342708,2001,Nariño,SANTA B?RBARA,Guerrilla,No Identificada,1
342709,2001,Tolima,VENADILLO,Guerrilla,ELN,1
342710,2001,Cundinamarca,GUADUAS,Guerrilla,FARC,1
342711,2001,Nariño,SANTA B?RBARA,Guerrilla,No Identificada,1
342712,2001,Antioquia,DABEIBA,Desconocido,No aplica,1
342713,2001,Cesar,PELAYA,Desconocido,No aplica,1
342714,2001,Antioquia,SAN FRANCISCO,Desconocido,No aplica,1
342715,2001,Cesar,AGUACHICA,Grupo Paramilitar,No Identificado,1
342716,2001,Nariño,SANTA B?RBARA,Grupo Paramilitar,No Identificado,1
342717,2001,Tolima,VENADILLO,Guerrilla,ELN,1
342718,2001,La Guajira,URUMITA,Guerrilla,ELN,1
342719,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342720,2001,Antioquia,NECOCL?,Desconocido,No aplica,1
342721,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342724,2001,Antioquia,AMAG?,Desconocido,No aplica,1
342725,2001,Antioquia,AMAG?,Desconocido,No aplica,1
342726,2001,Nariño,ALB?N,Desconocido,No aplica,1
342727,2001,Caquetá,MORELIA,Desconocido,No aplica,1
342729,2001,Cesar,AGUST?N CODAZZI,Guerrilla,FARC,1
342730,2001,Antioquia,ANGOSTURA,Guerrilla,No Identificada,1
342731,2001,Casanare,AGUAZUL,Guerrilla,No Identificada,1
342732,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342733,2001,Chocó,QUIBD?,Guerrilla,No Identificada,1
342734,2001,Santander,SAN ANDR�S,Guerrilla,ELN,1
342735,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
342736,2001,Antioquia,ANGOSTURA,Guerrilla,ELN,1
342737,2001,Cesar,AGUST?N CODAZZI,Guerrilla,FARC,1
342738,2001,Antioquia,MEDELL?N,Guerrilla,ELN,1
342739,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
342740,2001,Antioquia,MARINILLA,Guerrilla,ELN,1
342741,2001,Norte de Santander,OCA�A,Grupo Paramilitar,No Identificado,1
342742,2001,Chocó,BAGAD?,Guerrilla,ELN,1
342744,2001,Chocó,BAGAD?,Guerrilla,ELN,1
342745,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342746,2001,Antioquia,URAMITA,Desconocido,No aplica,1
342747,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342748,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342749,2001,Antioquia,CAICEDO,Guerrilla,FARC,1
342751,2001,Bolívar,SAN JACINTO,Grupo Paramilitar,No Identificado,1
342752,2001,Magdalena,FUNDACI?N,Grupo Paramilitar,No Identificado,1
342753,2001,Antioquia,CAICEDO,Guerrilla,FARC,1
342754,2001,Antioquia,CAICEDO,Guerrilla,FARC,1
342755,2001,Bolívar,EL CARMEN DE Bolívar,Guerrilla,FARC,1
342756,2001,Antioquia,CAICEDO,Guerrilla,FARC,1
342757,2001,Antioquia,BRICE�O,Desconocido,No aplica,1
342758,2001,Antioquia,URAMITA,Guerrilla,FARC,2
342762,2001,Nariño,SAN PEDRO DE CARTAGO,Grupo Paramilitar,No Identificado,1
342765,2001,Antioquia,MEDELL?N,Guerrilla,ELN,1
342767,2001,Tolima,ESPINAL,Guerrilla,FARC,1
342768,2001,Tolima,ESPINAL,Guerrilla,FARC,1
342769,2001,Antioquia,SAN LUIS,Guerrilla,ELN,2
342770,2001,Bolívar,SANTA ROSA DEL SUR,Desconocido,No aplica,1
342771,2001,Bolívar,CARTAGENA DE INDIAS,Desconocido,No aplica,1
342773,2001,Arauca,TAME,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
342775,2001,Antioquia,ANGOSTURA,Desconocido,No aplica,1
342776,2001,Bolívar,PINILLOS,Guerrilla,No Identificada,1
342777,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342778,2001,Putumayo,VALLE DEL GUAMUEZ,Grupo Paramilitar,No Identificado,1
342779,2001,Antioquia,ARGELIA,Desconocido,No aplica,1
342780,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342781,2001,Caquetá,SOLANO,Guerrilla,No Identificada,1
342784,2001,Bolívar,SIMIT?,Guerrilla,FARC,1
342785,2001,Antioquia,LA UNI?N,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342786,2001,Antioquia,MARINILLA,Grupo Paramilitar,No Identificado,1
342787,2001,Cesar,CURUMAN?,Guerrilla,No Identificada,1
342788,2001,Chocó,LLOR?,Guerrilla,ELN,1
342789,2001,Chocó,LLOR?,Guerrilla,ELN,1
342790,2001,Antioquia,MONTEBELLO,Grupo Paramilitar,No Identificado,1
342791,2001,Antioquia,MEDELL?N,Guerrilla,No Identificada,1
342792,2001,Risaralda,LA VIRGINIA,Guerrilla,FARC,1
342793,2001,Antioquia,EL SANTUARIO,Guerrilla,ELN,1
342794,2001,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
342795,2001,Antioquia,BETULIA,Grupo Paramilitar,No Identificado,1
342796,2001,Cundinamarca,COTA,Guerrilla,ELN,1
342797,2001,Nariño,IPIALES,Grupo Paramilitar,No Identificado,1
342798,2001,Antioquia,AMAG?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342799,2001,Cesar,PELAYA,Guerrilla,No Identificada,1
342800,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342801,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342802,2001,Casanare,YOPAL,Guerrilla,ELN,1
342803,2001,Cauca,PAT?A,Grupo Paramilitar,No Identificado,1
342804,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342805,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342806,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342807,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342808,2001,Antioquia,ANGEL?POLIS,Grupo Paramilitar,No Identificado,1
342809,2001,Norte de Santander,TEORAMA,Guerrilla,ELN,1
342810,2001,Caldas,ANSERMA,Guerrilla,FARC,1
342811,2001,Caldas,ANSERMA,Guerrilla,FARC,1
342812,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342813,2001,Antioquia,AMAG?,Desconocido,No aplica,1
342814,2001,Antioquia,ANGEL?POLIS,Grupo Paramilitar,No Identificado,1
342815,2001,Antioquia,AMAG?,Desconocido,No aplica,1
342817,2001,Meta,VILLAVICENCIO,Desconocido,No aplica,1
342818,2001,Antioquia,AMAG?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342819,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342820,2001,Antioquia,SAN VICENTE FERRER,Guerrilla,ELN,1
342821,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342822,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342823,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342824,2001,Antioquia,LA UNI?N,Guerrilla,ELN,1
342825,2001,Antioquia,ALEJANDR?A,Guerrilla,No Identificada,1
342826,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342827,2001,Casanare,MAN?,Grupo Paramilitar,No Identificado,1
342828,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342829,2001,Chocó,EL CANT?N DEL SAN PABLO,Desconocido,No aplica,1
342830,2001,Casanare,MAN?,Grupo Paramilitar,No Identificado,1
342831,2001,Caquetá,BEL�N DE LOS ANDAQU?ES,Guerrilla,No Identificada,1
342832,2001,Caquetá,FLORENCIA,Desconocido,No aplica,1
342833,2001,Caquetá,BEL�N DE LOS ANDAQU?ES,Grupo Paramilitar,No Identificado,1
342834,2001,Antioquia,GRANADA,Guerrilla,FARC,1
342836,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342837,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342838,2001,Casanare,PORE,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342840,2001,Antioquia,SANTA B?RBARA,Guerrilla,ELN,1
342841,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342842,2001,Santander,BUCARAMANGA,Guerrilla,FARC,1
342843,2001,Antioquia,SANTA ROSA DE OSOS,Guerrilla,No Identificada,1
342844,2001,Antioquia,ALEJANDR?A,Grupo Paramilitar,No Identificado,1
342845,2001,Santander,GIR?N,Guerrilla,FARC,1
342846,2001,Antioquia,SANTA ROSA DE OSOS,Guerrilla,FARC,1
342847,2001,Antioquia,MEDELL?N,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342848,2001,Antioquia,MEDELL?N,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342849,2001,Putumayo,VALLE DEL GUAMUEZ,Grupo Paramilitar,No Identificado,1
342850,2001,Tolima,L?BANO,Guerrilla,FARC,1
342851,2001,Cauca,Santander DE QUILICHAO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342852,2001,Antioquia,GUARNE,Desconocido,No aplica,1
342853,2001,Nariño,SANTA B?RBARA,Grupo Paramilitar,No Identificado,1
342854,2001,La Guajira,URUMITA,Guerrilla,FARC,1
342855,2001,La Guajira,URUMITA,Grupo Paramilitar,No Identificado,1
342856,2001,Putumayo,ORITO,Grupo Paramilitar,No Identificado,1
342857,2001,Santander,BUCARAMANGA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342858,2001,Meta,EL CASTILLO,Guerrilla,FARC,1
342859,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
342861,2001,Meta,PUERTO RICO,Guerrilla,No Identificada,1
342862,2001,Meta,EL CASTILLO,Guerrilla,FARC,1
342865,2001,Antioquia,SEGOVIA,Guerrilla,ELN,20
342885,2001,Antioquia,MARINILLA,Guerrilla,ELN,1
342886,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342887,2001,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,1
342889,2001,Casanare,MAN?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342892,2001,Caldas,PENSILVANIA,Guerrilla,FARC,1
342893,2001,Caldas,SUP?A,Guerrilla,FARC,1
342894,2001,Magdalena,SANTA MARTA,Guerrilla,ELN,1
342895,2001,Bolívar,ACH?,Guerrilla,No Identificada,1
342898,2001,Santander,PUERTO WILCHES,Guerrilla,ELN,2
342903,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
342904,2001,Cesar,CURUMAN?,Desconocido,No aplica,1
342905,2001,Casanare,TAURAMENA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342906,2001,Chocó,TAD?,Guerrilla,No Identificada,1
342908,2001,Santander,BUCARAMANGA,Guerrilla,FARC,1
342909,2001,Antioquia,Caldas,Guerrilla,ELN,1
342910,2001,Antioquia,JARD?N,Guerrilla,FARC,1
342911,2001,Antioquia,JARD?N,Guerrilla,FARC,1
342912,2001,Cundinamarca,C?QUEZA,Guerrilla,FARC,3
342916,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342917,2001,Cesar,VALLEDUPAR,Grupo Armado No Identificado,No aplica,1
342918,2001,Meta,CUBARRAL,Desconocido,No aplica,1
342919,2001,Norte de Santander,CONVENCI?N,Desconocido,No aplica,1
342920,2001,QUINDIO,PIJAO,Guerrilla,No Identificada,1
342921,2001,Antioquia,VALDIVIA,Guerrilla,ELN,1
342922,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342923,2001,Antioquia,SAN CARLOS,Guerrilla,No Identificada,1
342924,2001,Córdoba,MONTER?A,Grupo Armado No Identificado,No aplica,1
342928,2001,Cauca,SANTA ROSA,Guerrilla,ELN,1
342929,2001,Antioquia,SAN LUIS,Guerrilla,No Identificada,1
342930,2001,Antioquia,EL SANTUARIO,Guerrilla,ELN,1
342931,2001,Nariño,LA LLANADA,Guerrilla,ELN,1
342932,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342933,2001,Meta,VISTAHERMOSA,Guerrilla,FARC,1
342934,2001,Magdalena,PLATO,Desconocido,No aplica,1
342935,2001,Valle del Cauca,CANDELARIA,Guerrilla,FARC,1
342937,2001,Valle del Cauca,CANDELARIA,Guerrilla,FARC,1
342938,2001,Valle del Cauca,CANDELARIA,Guerrilla,FARC,1
342939,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342942,2001,Antioquia,YARUMAL,Guerrilla,FARC,1
342945,2001,Antioquia,MEDELL?N,Grupo Paramilitar,No Identificado,1
342946,2001,Casanare,MAN?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342947,2001,Cesar,AGUST?N CODAZZI,Guerrilla,No Identificada,1
342948,2001,Bolívar,ACH?,Desconocido,No aplica,1
342950,2001,Magdalena,FUNDACI?N,Desconocido,No aplica,1
342951,2001,Antioquia,ALEJANDR?A,Grupo Paramilitar,No Identificado,1
342952,2001,Valle del Cauca,CALI,Desconocido,No aplica,1
342953,2001,Norte de Santander,EL TARRA,Desconocido,No aplica,1
342954,2001,Putumayo,VALLE DEL GUAMUEZ,Grupo Paramilitar,No Identificado,1
342955,2001,Vaupés,MIT?,Desconocido,No aplica,1
342956,2001,Nariño,SANTA B?RBARA,Guerrilla,No Identificada,1
342957,2001,Bolívar,ACH?,Desconocido,No aplica,1
342958,2001,Norte de Santander,CONVENCI?N,Guerrilla,ELN,1
342959,2001,Norte de Santander,CONVENCI?N,Guerrilla,ELN,1
342960,2001,Norte de Santander,CONVENCI?N,Guerrilla,ELN,1
342963,2001,Caldas,PENSILVANIA,Desconocido,No aplica,1
342964,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342965,2001,La Guajira,MAICAO,Guerrilla,ELN,1
342966,2001,Arauca,TAME,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342967,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342968,2001,Caldas,PENSILVANIA,Guerrilla,FARC,1
342969,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342970,2001,Casanare,TAURAMENA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,7
342979,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342980,2001,Cundinamarca,VIOT?,Guerrilla,FARC,1
342982,2001,Cundinamarca,GUATAVITA,Guerrilla,FARC,1
342985,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342986,2001,Boyacá,MONIQUIR?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342993,2001,Norte de Santander,TEORAMA,Guerrilla,No Identificada,1
342994,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342995,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342996,2001,Cundinamarca,AGUA DE DIOS,Guerrilla,FARC,1
342997,2001,Antioquia,FRONTINO,Guerrilla,FARC,1
343000,2001,Cauca,PURAC�,Guerrilla,No Identificada,1
343001,2001,Cundinamarca,SIBAT�,Guerrilla,FARC,1
343003,2001,Cesar,VALLEDUPAR,Desconocido,No aplica,1
343004,2001,Bolívar,PINILLOS,Guerrilla,FARC,1
343005,2001,Cauca,PURAC�,Guerrilla,FARC,1
343006,2001,Huila,ISNOS,Guerrilla,FARC,1
343010,2001,Huila,GARZ?N,Guerrilla,FARC,1
343011,2001,Cauca,TIMB?O,Grupo Armado No Identificado,No aplica,1
343012,2001,Antioquia,MEDELL?N,Guerrilla,ELN,1
343013,2001,Huila,GARZ?N,Guerrilla,FARC,1
343014,2001,Nariño,T?QUERRES,Guerrilla,ELN,1
343015,2001,Sucre,GUARANDA,Guerrilla,FARC,2
343017,2001,Cundinamarca,MACHET?,Guerrilla,FARC,1
343018,2001,Nariño,SAN BERNARDO,Guerrilla,No Identificada,1
343019,2001,Cundinamarca,VILLETA,Guerrilla,ELN,1
343020,2001,Antioquia,CAMPAMENTO,Grupo Paramilitar,No Identificado,1
343021,2001,Cundinamarca,VILLETA,Guerrilla,ELN,1
343023,2001,Arauca,TAME,Desconocido,No aplica,1
343026,2001,Cundinamarca,VILLETA,Guerrilla,ELN,1
343027,2001,La Guajira,SAN JUAN DEL Cesar,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343028,2001,Antioquia,JARD?N,Guerrilla,No Identificada,1
343029,2001,Antioquia,JARD?N,Desconocido,No aplica,1
343030,2001,Antioquia,JARD?N,Guerrilla,FARC,1
343031,2001,Antioquia,JARD?N,Guerrilla,No Identificada,1
343032,2001,La Guajira,SAN JUAN DEL Cesar,Desconocido,No aplica,1
343033,2001,Santander,BARRANCABERMEJA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343038,2001,Antioquia,EL SANTUARIO,Guerrilla,No Identificada,1
343039,2001,Antioquia,SAN LUIS,Guerrilla,No Identificada,1
343041,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
343042,2001,Atlántico,BARRANQUILLA,Desconocido,No aplica,1
343043,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
343044,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
343046,2001,Norte de Santander,EL TARRA,Desconocido,No aplica,1
343047,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
343048,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
343049,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
343062,2001,Norte de Santander,EL TARRA,Guerrilla,Disidencia EPL,1
343072,2001,La Guajira,SAN JUAN DEL Cesar,Guerrilla,ELN,1
343073,2001,Antioquia,LA UNI?N,Guerrilla,ELN,1
343074,2001,Huila,ISNOS,Guerrilla,FARC,1
343075,2001,Bolívar,SIMIT?,Desconocido,No aplica,1
343076,2001,Antioquia,LA UNI?N,Guerrilla,ELN,1
343077,2001,Antioquia,LA UNI?N,Guerrilla,ELN,1
343078,2001,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,No Identificada,1
343079,2001,Putumayo,VALLE DEL GUAMUEZ,Desconocido,No aplica,1
343080,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
343081,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343082,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
343083,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343084,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343085,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343086,2001,Risaralda,BEL�N DE UMBR?A,Guerrilla,FARC,1
343087,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343088,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343089,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343090,2001,Bolívar,SIMIT?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343091,2001,Cundinamarca,CHOACH?,Guerrilla,FARC,1
343092,2001,Nariño,SAN PEDRO DE CARTAGO,Guerrilla,No Identificada,1
343093,2001,Norte de Santander,LABATECA,Desconocido,No aplica,1
343094,2001,Magdalena,SANTA MARTA,Guerrilla,FARC,1
343095,2001,Putumayo,ORITO,Grupo Paramilitar,No Identificado,1
343096,2001,Cesar,PAILITAS,Guerrilla,ELN,1
343097,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
343099,2001,Nariño,SAN PEDRO DE CARTAGO,Desconocido,No aplica,1
343100,2001,Meta,GRANADA,Desconocido,No aplica,1
343101,2001,Antioquia,BETULIA,Grupo Paramilitar,No Identificado,1
343102,2001,Antioquia,SAN LUIS,Guerrilla,No Identificada,1
343103,2001,Norte de Santander,SAN CALIXTO,Guerrilla,ELN,1
343104,2001,Putumayo,ORITO,Desconocido,No aplica,1
343105,2001,Magdalena,ARACATACA,Guerrilla,FARC,1
343106,2001,Magdalena,ARACATACA,Guerrilla,FARC,1
343107,2001,Bolívar,CARTAGENA DE INDIAS,Guerrilla,FARC,1
343108,2001,Caldas,RIOSUCIO,Desconocido,No aplica,1
343109,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343110,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343111,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343112,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343113,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343114,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343115,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343116,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,ELN,1
343118,2001,Cundinamarca,EL ROSAL,Guerrilla,FARC,1
343126,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
343127,2001,Meta,CUMARAL,Guerrilla,FARC,1
343128,2001,Meta,RESTREPO,Guerrilla,FARC,1
343129,2001,Antioquia,ALEJANDR?A,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343130,2001,Meta,RESTREPO,Guerrilla,FARC,1
343131,2001,Meta,RESTREPO,Guerrilla,FARC,1
343132,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
343133,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
343134,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
343135,2001,Antioquia,ABEJORRAL,Guerrilla,FARC,1
343137,2001,Antioquia,ARGELIA,Desconocido,No aplica,1
343138,2001,Tolima,L?BANO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343139,2001,Antioquia,ABEJORRAL,Guerrilla,No Identificada,1
343140,2001,Antioquia,Nariño,Guerrilla,No Identificada,1
343141,2001,La Guajira,VILLANUEVA,Guerrilla,FARC,1
343142,2001,Cundinamarca,FUSAGASUG?,Guerrilla,FARC,1
343143,2001,Antioquia,MEDELL?N,Desconocido,No aplica,1
343144,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
343145,2001,Sucre,LOS PALMITOS,Desconocido,No aplica,1
343146,2001,Casanare,MONTERREY,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343147,2001,Antioquia,ANGEL?POLIS,Desconocido,No aplica,1
343148,2001,Córdoba,TIERRALTA,Desconocido,No aplica,1
343149,2001,Norte de Santander,TIB?,Desconocido,No aplica,1
343150,2001,Sucre,COLOSO,Guerrilla,FARC,3
343153,2001,Vichada,CUMARIBO,Guerrilla,FARC,1
343154,2001,La Guajira,MAICAO,Guerrilla,ELN,1
343155,2001,Tolima,FRESNO,Guerrilla,ELN,1
343156,2001,Tolima,FRESNO,Guerrilla,ELN,1
343158,2001,Tolima,FRESNO,Guerrilla,ELN,1
343159,2001,Tolima,FRESNO,Guerrilla,ELN,1
343160,2001,Tolima,FRESNO,Guerrilla,ELN,1
343162,2001,Tolima,FRESNO,Guerrilla,ELN,1
343163,2001,Tolima,FRESNO,Guerrilla,ELN,1
343166,2001,Meta,VISTAHERMOSA,Desconocido,No aplica,1
343167,2001,Guaviare,EL RETORNO,Guerrilla,FARC,1
343168,2001,Norte de Santander,SAN CALIXTO,Desconocido,No aplica,1
343169,2001,Antioquia,MEDELL?N,Desconocido,No aplica,1
343170,2001,Antioquia,SONS?N,Desconocido,No aplica,1
343175,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
343177,2001,Antioquia,ABRIAQU?,Guerrilla,FARC,1
343179,2001,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
343180,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
343181,2001,Casanare,AGUAZUL,Grupo Paramilitar,No Identificado,1
343182,2001,Cesar,BOSCONIA,Guerrilla,ELN,1
343183,2001,QUINDIO,CALARC?,Guerrilla,FARC,2
343185,2001,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,1
343186,2001,Norte de Santander,OCA�A,Desconocido,No aplica,1
343187,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
343188,2001,QUINDIO,CALARC?,Guerrilla,FARC,1
343190,2001,La Guajira,VILLANUEVA,Guerrilla,ELN,1
343191,2001,Antioquia,SAN RAFAEL,Guerrilla,No Identificada,1
343192,2001,Arauca,TAME,Desconocido,No aplica,1
343193,2001,Casanare,TAURAMENA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
343194,2001,QUINDIO,CALARC?,Guerrilla,FARC,1
343195,2001,Norte de Santander,BUCARASICA,Guerrilla,No Identificada,1
343197,2001,Bolívar,SIMIT?,Grupo Paramilitar,No Identificado,1
343200,2001,Antioquia,MEDELL?N,Guerrilla,FARC,1
343201,2001,Cundinamarca,PARATEBUENO,Desconocido,No aplica,1
343202,2001,Cundinamarca,PARATEBUENO,Desconocido,No aplica,1
343203,2001,Meta,VILLAVICENCIO,Desconocido,No aplica,1
343204,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
343205,2001,Bolívar,MAR?A LA BAJA,Desconocido,No aplica,2
343207,2001,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
